stock_id,Date,Open,High,Low,Close,Volume
6,10/24/2016,26.356588,27.547066,25.825027,27.059801,27177400
6,10/31/2016,27.131783,27.403101,26.683277,26.921373,19138300
6,11/7/2016,27.070875,27.713179,26.832779,27.21484,11587700
6,11/14/2016,27.209303,28.981174,26.782946,28.787374,12883500
6,11/21/2016,28.737541,29.263565,28.433001,28.898117,5018500
6,11/28/2016,28.792913,29.734219,28.250277,29.208195,12810400
6,12/5/2016,29.246954,30.39867,29.086378,29.88372,18428500
6,12/12/2016,29.900331,31.561462,29.390919,31.251385,25803700
6,12/19/2016,31.090809,31.921373,30.714285,31.057587,10708500
6,12/26/2016,31.057587,31.251385,30.254707,30.437431,7159900
6,1/2/2017,30.498339,31.539314,29.977852,31.445183,10639500
6,1/9/2017,31.240311,32.264675,30.813953,32.209301,11699900
6,1/16/2017,32.165005,32.929127,31.915836,32.812847,8086100
6,1/23/2017,32.691029,34.88372,31.915836,34.634552,16889000
6,1/30/2017,34.385384,35.791805,34.147285,35.631229,10956100
6,2/6/2017,35.454041,36.423035,35.437431,35.84164,10243600
6,2/13/2017,35.91362,36.423035,35.753044,35.764118,10392600
6,2/20/2017,35.74197,36.151718,35.160576,35.57032,7177800
6,2/27/2017,35.426357,35.708748,34.745293,35.127354,10784900
6,3/6/2017,34.955704,35.415283,34.584717,35.149502,9359400
6,3/13/2017,35.049835,35.852715,34.795128,35.542637,9649100
6,3/20/2017,35.470654,35.653378,34.462902,35.088593,7513800
6,3/27/2017,34.756367,36.146179,34.512733,35.481728,14475200
6,4/3/2017,35.431892,35.968994,35.182724,35.919159,16232600
6,4/10/2017,35.924694,36.135105,35.276855,35.393135,10558400
6,4/17/2017,35.415283,36.007751,35.304539,35.669991,8659000
6,4/24/2017,35.991142,37.513844,35.946842,37.15947,13877400
6,5/1/2017,37.342194,37.541527,36.478405,37.259136,10885700
6,5/8/2017,37.314507,37.790699,35.963455,35.963455,21348000
6,5/15/2017,36.007751,37.076412,35.415283,35.946842,10550100
6,5/22/2017,36.223698,38.250278,36.140644,38.095238,13593500
6,5/29/2017,38.095238,38.604652,36.910297,37.790699,29544700
6,6/5/2017,37.72979,37.763012,34.252491,34.640087,23406800
6,6/12/2017,34.501659,35.05537,33.648949,34.396458,16619300
6,6/19/2017,34.606865,35.62569,34.396458,35.22702,18170300
6,6/26/2017,35.321152,35.631229,33.372093,33.837208,12414000
6,7/3/2017,33.848282,34.3134,33.18383,34.058693,6287400
6,7/10/2017,34.08638,34.324474,33.803986,33.887043,7194600
6,7/17/2017,33.942413,35.459579,33.765228,35.232559,9447300
6,7/24/2017,35.215946,35.548172,34.889259,35.282391,5722100
6,7/31/2017,35.437431,35.786266,35.121815,35.653378,5098900
6,8/7/2017,35.553711,35.874863,34.734219,34.905869,4923700
6,8/14/2017,35.935768,37.735325,35.935768,36.993355,9232900
6,8/21/2017,36.965672,40.199337,36.589146,39.723145,10868500
6,8/28/2017,39.700996,41.566998,39.529346,41.395348,9670400
6,9/4/2017,41.179401,41.716499,40.924694,41.118492,12333800
6,9/11/2017,41.594685,43.017719,41.450718,42.624584,16211600
6,9/18/2017,42.541527,42.873753,41.915836,42.641197,9312700
6,9/25/2017,42.480621,42.967884,41.849392,42.751938,13098000
6,10/2/2017,42.768551,43.842747,42.763012,43.765228,11747300
6,10/9/2017,43.81506,44.82835,43.671097,44.673309,8908200
6,10/16/2017,44.723145,45.681065,44.678848,45.537098,12650100
6,10/23/2017,45.636765,46.500553,45.465115,46.445183,9549000
6,10/30/2017,46.406422,46.445183,44.551495,44.778515,10763100
6,11/6/2017,44.850498,45.863789,44.662235,45.725361,9216200
6,11/13/2017,45.3433,45.631229,44.119602,45.121815,11074500
6,11/20/2017,45.11628,45.891472,44.246956,44.822811,9813200
6,11/27/2017,44.916943,45.891472,42.414173,44.274639,33609500
6,12/4/2017,44.401993,44.435215,40.730896,42.774086,20211200
6,12/11/2017,42.890366,44.939091,42.691029,44.844963,13832900
6,12/18/2017,45.11628,46.937984,44.94463,45.448505,14294400
6,12/25/2017,45.293465,45.3433,44.629013,45.005539,8913200
6,1/1/2018,45.143963,47.430786,45.127354,47.286823,7849400
6,1/8/2018,47.115173,48.35548,46.173866,48.034328,8932700
6,1/15/2018,48.30011,49.252491,47.585827,48.997784,5927600
6,1/22/2018,49.036545,51.162792,42.375416,45.813953,71218900
6,1/29/2018,46.511627,47.641197,38.045403,39.25803,73421800
6,2/5/2018,38.848282,39.562569,35.968994,37.264675,26117800
6,2/12/2018,37.419712,39.125137,37.115173,38.64341,14972400
6,2/19/2018,38.338871,39.94463,38.111851,39.745293,10256400
6,2/26/2018,39.939091,42.868217,38.931339,40.786266,21707800
6,3/5/2018,40.564785,44.208195,40.016613,43.455151,16370300
6,3/12/2018,43.576965,43.887043,42.464008,43.167221,10959000
6,3/19/2018,42.945736,43.776302,40.415283,40.498341,11995100
6,3/26/2018,41.173866,42.181618,39.700996,40.537098,9531700
6,4/2/2018,40.586933,40.941307,39.15836,39.473976,7750800
6,4/9/2018,39.590256,40.664452,39.523811,40.365448,6036300
6,4/16/2018,41.638981,42.580288,39.800663,40.238094,17263300
6,4/23/2018,40.3433,40.974529,39.263565,40.210411,7762400
6,4/30/2018,40.232559,40.725361,38.277962,40.393135,9939000
6,5/7/2018,40.420818,41.75526,39.335548,41.151718,10602800
6,5/14/2018,41.35659,44.651161,40.160576,43.637875,18122500
6,5/21/2018,43.809525,45.919159,43.466225,45.415283,18623900
6,5/28/2018,45.293465,47.552601,44.252491,46.982281,19746900
6,6/4/2018,47.392025,49.102989,45.924694,48.909191,16451700
6,6/11/2018,48.892582,49.457363,47.751938,48.942413,11320300
6,6/18/2018,48.444077,50.310078,48.07309,49.15836,15052200
6,6/25/2018,49.019932,49.152824,46.240311,46.832779,8426700
6,7/2/2018,52.430786,52.702103,49.867111,51.683277,46604900
6,7/9/2018,52.275749,53.239204,51.384274,52.547066,15980600
6,7/16/2018,52.72979,52.967884,52.087486,52.225914,11755300
6,7/23/2018,52.120708,52.392025,51.284607,51.866001,11218800
6,7/30/2018,51.705425,51.810631,50.980068,51.544849,12469200
6,8/6/2018,51.417496,52.696568,51.417496,52.342194,7253300
6,8/13/2018,52.314507,53.172756,51.893688,52.607975,9658600
6,8/20/2018,52.630123,53.18383,52.369877,52.790699,16861800
6,8/27/2018,53.156147,53.765228,52.286823,53.250278,10617700
6,9/3/2018,53.194904,53.588039,52.646732,53.30011,8855900
6,9/10/2018,53.488373,54.82835,53.205978,54.623478,15459000
6,9/17/2018,54.562569,54.695461,52.502769,53.266888,15344800
6,9/24/2018,53.100777,53.91473,52.170544,53.776302,15744000
6,10/1/2018,53.809525,54.20266,52.962349,53.687706,15528100
6,10/8/2018,53.333332,53.765228,50.321152,52.325581,22581100
6,10/15/2018,53.156147,53.676632,51.683277,51.92691,16437000
6,10/22/2018,52.176079,52.823921,48.726467,48.98671,14540600
6,10/29/2018,49.778515,51.18494,47.480621,50.487267,11313200
6,11/5/2018,50.753044,55.038761,49.595791,54.291252,11721100
6,11/12/2018,54.280178,59.368771,53.233665,57.846069,54946600
6,11/19/2018,57.84053,58.078629,56.284607,57.541527,20090600
6,11/26/2018,58.100777,59.291252,57.84053,58.405315,34272600
6,12/3/2018,58.881508,59.080841,57.259136,57.585827,28048000
6,12/10/2018,57.718716,58.826134,56.92691,58.576965,34732700
6,12/17/2018,58.47176,59.191582,55.542637,56.882614,55752900
6,12/24/2018,45.127354,46.5,41.583611,45.43,14560900
6,12/31/2018,45.5,49.099998,44.779999,46.02,27736600
6,1/7/2019,45.93,47.82,44.400002,44.470001,21775000
6,1/14/2019,44.07,44.25,42.02,43.349998,15751200
6,1/21/2019,43.880001,46,43.310001,45.91,12492600
6,1/28/2019,45.900002,49.75,45.619999,49.650002,19048800
6,2/4/2019,50.009998,51.91,49.650002,51.490002,12357500
6,2/11/2019,51.869999,55.889999,51.049999,55,12770100
6,2/18/2019,55.09,56.18,54.549999,56.18,6430100
6,2/25/2019,56.459999,58.990002,55.169998,56.650002,14016500
6,3/4/2019,57.07,57.139999,51.580002,52.349998,12047600
6,3/11/2019,52.400002,60.27,52.259998,60.23,15899200
6,3/18/2019,60.349998,61.18,59.25,59.549999,10439300
6,3/25/2019,59.5,59.889999,56.66,58.689999,9131600
6,4/1/2019,59.779999,62.389999,59.220001,62.200001,10606200
6,4/8/2019,62.16,64.580002,61.310001,63.509998,7451000
6,4/15/2019,63.599998,64.449997,61.919998,62.849998,4368200
6,4/22/2019,62.779999,67.209999,62.52,65.360001,7318000
6,4/29/2019,65.400002,69.300003,65.019997,68.699997,7442300
6,5/6/2019,67.239998,68.510002,65.550003,67.160004,5221500
6,5/13/2019,65.089996,70.550003,63.700001,69.43,7182600
6,5/20/2019,68.589996,70.389999,64.550003,66.120003,9124500
6,5/27/2019,66.18,67.870003,57.110001,59.549999,14203700
6,6/3/2019,59.400002,59.529999,52.119999,54.299999,15710300
6,6/10/2019,54.810001,55.529999,50.759998,51.32,8821200
6,6/17/2019,51.490002,57.259998,50.57,53.990002,11084800
6,6/24/2019,53.990002,54.299999,50.57,50.799999,16971500
6,7/1/2019,52.209999,52.959999,50.599998,52.369999,10759600
6,7/8/2019,51.799999,54.330002,50.630001,53.779999,16939800
6,7/15/2019,54,59.169998,53.950001,56.799999,14645400
6,7/22/2019,57.060001,57.380001,54.639999,55.279999,8936800
6,7/29/2019,55.82,59.150002,51.450001,52.41,19764100
6,8/5/2019,51.009998,52.040001,48.279999,50.43,14899100
6,8/12/2019,50.049999,50.91,46.240002,48.43,14501300
6,8/19/2019,49.310001,49.740002,45.73,45.810001,10529400
6,8/26/2019,46,53.200001,44.349998,51.529999,25164700
6,9/2/2019,51.029999,53.790001,50.27,53.360001,14990100
6,9/9/2019,54,55.93,53.139999,53.509998,14104400
6,9/16/2019,53,54.549999,51.709999,51.849998,10408800
6,9/23/2019,51.810001,54.02,50.389999,50.950001,14195400
6,9/30/2019,50.950001,52.889999,49.389999,50.27,8142900
6,10/7/2019,50.099998,51.380001,48.75,50.299999,8231300
6,10/14/2019,50.25,51.740002,49.5,49.869999,5569400
6,10/21/2019,49.900002,52.32,49.259998,51.68,6638700
6,10/28/2019,51.93,54.150002,51.470001,53.240002,8609100
6,11/4/2019,53.849998,55,53.48,54.310001,6954200
6,11/11/2019,53.82,56.189999,53.650002,55.639999,7918200
6,11/18/2019,55.650002,56.68,53,53.610001,6892900
6,11/25/2019,54,55.939999,48.439999,48.490002,22679200
6,12/2/2019,48.349998,48.700001,46.43,47.119999,14807600
6,12/9/2019,46.82,50.080002,46.450001,49.349998,14376100
6,12/16/2019,49.990002,50.59,49.27,49.619999,12256700
6,12/23/2019,49.66,52.279999,49.619999,50.98,5700600
6,12/30/2019,50.880001,52.619999,50.419998,50.57,7405500
6,1/6/2020,50.09,51.310001,49.02,49.509998,15244800
6,1/13/2020,49.689999,51.73,48.68,50.34,14265800
6,1/20/2020,50.150002,51.040001,48.900002,49.98,7216600
6,1/27/2020,48.66,49.470001,47.970001,48.77,11418100
7,1/1/2016,175.789993,177.5,163.600006,164.619995,19494400
7,1/8/2016,166.75,168.419998,156.759995,161.389999,23282600
7,1/15/2016,156.699997,158.759995,151.490005,151.649994,27205700
7,1/22/2016,154.580002,158.429993,151.119995,157.059998,25319200
7,1/29/2016,158.639999,161.589996,147.009995,156.490005,24633900
7,2/5/2016,157.570007,159.699997,139.050003,140.690002,38057300
7,2/12/2016,143.75,152,143.699997,147.729996,30681600
7,2/19/2016,147,149.990005,140.259995,148.25,23809100
7,2/26/2016,149.720001,155.660004,148.320007,155.330002,26584600
7,3/4/2016,156.369995,158.850006,148.839996,151.020004,19741700
7,3/11/2016,153.279999,154.449997,148.75,152.910004,19850000
7,3/18/2016,153.910004,158.899994,150.130005,153,22671700
7,3/25/2016,153.139999,158.020004,151.5,156.979996,11286000
7,4/1/2016,156.460007,160.009995,149.369995,150.410004,16388400
7,4/8/2016,152.070007,162.270004,150.009995,160.910004,17537600
7,4/15/2016,161.229996,168.899994,157,165.320007,21298900
7,4/22/2016,165.789993,168.660004,164.009995,164.289993,13256500
7,4/29/2016,163.800003,167.190002,158.5,159.529999,13236300
7,5/6/2016,158.190002,162.529999,156.789993,158.070007,11329500
7,5/13/2016,157.880005,160,153.770004,154.699997,16794600
7,5/20/2016,155.759995,162.289993,153.740005,159.220001,14890200
7,5/27/2016,158.699997,161.649994,156,159.279999,9911800
7,6/3/2016,155.860001,157.910004,152.460007,153.169998,14497900
7,6/10/2016,151.350006,151.660004,143.529999,146.630005,19271700
7,6/17/2016,146.630005,152.800003,145.460007,152.660004,15488100
7,6/24/2016,143.029999,148.880005,138.199997,148.580002,30197400
7,7/1/2016,148.490005,150.699997,142.619995,147,12559900
7,7/8/2016,149.360001,163.240005,148.309998,162.539993,20797900
7,7/15/2016,162.860001,164.089996,159.220001,160.050003,19615900
7,7/22/2016,160.289993,162.169998,158.839996,160.529999,10282500
7,7/29/2016,159.509995,160.190002,155.369995,158.050003,12177700
7,8/5/2016,159.75,164.580002,159.199997,163.860001,10383900
7,8/12/2016,162.669998,166.759995,162.070007,166.059998,9999000
7,8/19/2016,165.360001,167.850006,164.5,165.899994,8731200
7,8/26/2016,166.759995,170.240005,165.360001,168.509995,14488700
7,9/2/2016,168.520004,171.880005,167.470001,171.660004,8398300
7,9/9/2016,170.830002,172.419998,165.589996,168.080002,12489000
7,9/16/2016,167.850006,169.330002,165.610001,168.020004,12899800
7,9/23/2016,167.75,168.100006,157.770004,158.949997,14208000
7,9/30/2016,159.949997,167.289993,157.800003,167.149994,14818000
7,10/7/2016,167.5,171.75,165.509995,167.419998,13719900
7,10/14/2016,171.600006,175.789993,168.449997,174.509995,18973300
7,10/21/2016,172.839996,178.850006,172.509995,177.75,11926600
7,10/28/2016,178.509995,179.179993,175.460007,176.210007,10849100
7,11/4/2016,176.330002,204.669998,174.729996,200.869995,27000700
7,11/11/2016,198.25,211.770004,198.25,209.630005,28280700
7,11/18/2016,209.869995,213.410004,209.179993,212.309998,13801500
7,11/25/2016,211.360001,227.160004,209.600006,226.630005,21963400
7,12/2/2016,226,242.419998,221.220001,241.449997,29094900
7,12/9/2016,240.610001,245.570007,235.369995,243,26160600
7,12/16/2016,242.800003,243.649994,236.259995,240.119995,21021700
7,12/23/2016,239.539993,244.5,236.639999,238.179993,9857700
7,12/30/2016,238.509995,244.970001,236.779999,241.320007,13031000
7,1/6/2017,242.289993,246.199997,239.050003,243.839996,17601700
7,1/13/2017,245.429993,247.770004,230.619995,231.410004,22615600
7,1/20/2017,231.619995,240.789993,230.539993,239.580002,20708600
7,1/27/2017,236.899994,237.970001,227.050003,230.410004,19013000
7,2/3/2017,234.520004,243.649994,234.199997,241.550003,20975900
7,2/10/2017,243.369995,251.949997,241.229996,249.440002,16795400
7,2/17/2017,247.509995,252.649994,247.110001,251.190002,11030700
7,2/24/2017,247.699997,255.149994,245.610001,251.059998,17803400
7,3/3/2017,251.059998,254.770004,249.520004,250.179993,14763900
7,3/10/2017,251.839996,251.899994,245.410004,248.220001,13678800
7,3/17/2017,249.679993,249.679993,229.160004,231.899994,24920100
7,3/24/2017,233,233.699997,220.850006,231.220001,25846100
7,3/31/2017,230.529999,232.889999,225.570007,228.639999,17850800
7,4/7/2017,226.600006,229.789993,223.080002,223.320007,15483100
7,4/14/2017,223.899994,226.880005,213.179993,218.059998,28251900
7,4/21/2017,218.550003,229.360001,216.380005,225.809998,19767200
7,4/28/2017,225.309998,228.889999,220.929993,226.589996,14521400
7,5/5/2017,226.880005,227.470001,222.149994,224.759995,11968700
7,5/12/2017,223.490005,226.820007,213.119995,215.160004,18663000
7,5/19/2017,214.869995,225.449997,214,222.470001,16343600
7,5/26/2017,222.009995,224.229996,209.619995,215.009995,17254800
7,6/2/2017,212.940002,221,211.910004,218.759995,15724900
7,6/9/2017,220.830002,226.940002,219.75,223.229996,17643200
7,6/16/2017,222.649994,227.039993,219.289993,219.770004,15283300
7,6/23/2017,220.5,228.789993,216.460007,224.410004,18483800
7,6/30/2017,225.309998,230.059998,221.539993,226.690002,11849500
7,7/7/2017,228.229996,230.639999,223.960007,230.399994,13217900
7,7/14/2017,227.220001,230.360001,221.610001,222.300003,21038500
7,7/21/2017,221.889999,223.740005,218,221.479996,15684200
7,7/28/2017,221.770004,228.619995,220.860001,223.990005,11434600
7,8/4/2017,226.050003,235.830002,225.059998,225.5,16429200
7,8/11/2017,225.070007,230.610001,221.110001,221.419998,12943900
7,8/18/2017,220.789993,224.809998,219.210007,222.990005,12204900
7,8/25/2017,223.639999,224.949997,215.75,223.740005,11895200
7,9/1/2017,224.550003,227.559998,214.639999,215.839996,15201300
7,9/8/2017,215.509995,228.100006,215.399994,226.850006,14208300
7,9/15/2017,227.149994,232.100006,223.820007,231.289993,13173700
7,9/22/2017,230.639999,236.199997,228.360001,235.470001,11087500
7,9/29/2017,235.009995,246.320007,234.570007,246.059998,11776100
7,10/6/2017,246.300003,247.080002,238.75,239.800003,11072300
7,10/13/2017,239,244.889999,235.190002,239.990005,19495400
7,10/20/2017,242.949997,246.5,240.669998,241.720001,12124500
7,10/27/2017,240.850006,247.740005,239.529999,246.880005,12013300
7,11/3/2017,245.369995,246.279999,237.550003,240.789993,10655500
7,11/10/2017,241.690002,243.320007,233.550003,239.369995,11668100
7,11/17/2017,238.860001,239.589996,236.360001,236.429993,9228100
7,11/24/2017,237.419998,250.789993,234.330002,247.639999,17345600
7,12/1/2017,249.779999,254.899994,244.009995,248.559998,15616700
7,12/8/2017,250.5,260.5,247.199997,255.479996,13753000
7,12/15/2017,256.700012,262.089996,254.550003,261.01001,15444700
7,12/22/2017,261.660004,262.140015,255.100006,256.5,6258800
7,12/29/2017,255.869995,259.720001,252.910004,256.829987,10349000
7,1/5/2018,257.179993,257.48999,251.619995,255.130005,13522100
7,1/12/2018,255.75,262,248.839996,250.970001,20887300
7,1/19/2018,251,270.5,250.259995,269.029999,23280700
7,1/26/2018,267.48999,273.790009,266,272.230011,18485300
7,2/2/2018,270,271.75,241.5,246.350006,27473500
7,2/9/2018,249.619995,268,239.289993,267.679993,19688500
7,2/16/2018,265.98999,270,260.720001,261.429993,10917700
7,2/23/2018,263,273.119995,256.200012,256.779999,14986900
7,3/2/2018,255,268.100006,252.100006,266.339996,12860700
7,3/9/2018,268.700012,275.309998,263.910004,266.609985,14498200
7,3/16/2018,266.01001,269.850006,252.179993,252.600006,15363000
7,3/23/2018,253.630005,257.059998,244.369995,251.860001,16137000
7,3/30/2018,251.259995,258,243.770004,255.809998,10696100
7,4/6/2018,251.479996,260.730011,246.679993,259.589996,16373600
7,4/13/2018,261.940002,262.5,252.25,254.169998,24932800
7,4/20/2018,254.100006,255.679993,237.509995,240.089996,19344100
7,4/27/2018,240,243.070007,227.399994,233.410004,16419400
7,5/4/2018,232.309998,245.419998,232.279999,243.440002,12901700
7,5/11/2018,243.440002,245.880005,238.779999,239.100006,10062200
7,5/18/2018,238.100006,240.699997,233.649994,236.100006,12624900
7,5/25/2018,235,236.119995,224.089996,225.880005,15992700
7,6/1/2018,228.399994,235.919998,227.289993,233.449997,12922100
7,6/8/2018,233,238.229996,231.860001,233.649994,12806900
7,6/15/2018,231.5,233.149994,224.570007,226.979996,16165100
7,6/22/2018,227.779999,230.5,219.119995,223.419998,15419200
7,6/29/2018,224.399994,225.169998,218.889999,220.740005,8539500
7,7/6/2018,220.539993,228.869995,219.880005,227.220001,11865200
7,7/13/2018,226.630005,233.720001,223.929993,229.630005,25881300
7,7/20/2018,229.009995,238.339996,228.800003,237.110001,12426400
7,7/27/2018,237.960007,239.729996,232.770004,233.990005,12046200
7,8/3/2018,234.440002,239.460007,233.389999,233.779999,13186500
7,8/10/2018,230.970001,233.289993,226.570007,233,14541900
7,8/17/2018,232.509995,239.669998,231.639999,236.339996,11085000
7,8/24/2018,237.360001,245.080002,234.699997,239.399994,12881400
7,8/31/2018,238.940002,239.449997,233.880005,234.520004,8792400
7,9/7/2018,235.050003,235.639999,227.300003,228.330002,13201700
7,9/14/2018,229.080002,238.509995,226.570007,237.399994,12864700
7,9/21/2018,238.059998,238.520004,227.520004,227.740005,12644700
7,9/28/2018,225.75,231.399994,223.800003,227.479996,13299300
7,10/5/2018,228,228.410004,210.949997,212.970001,16281100
7,10/12/2018,217,228.899994,211.460007,224.949997,21368400
7,10/19/2018,225.259995,228.869995,208.399994,214.009995,16146500
7,10/26/2018,210.729996,229,209.529999,226.970001,17660700
7,11/2/2018,230,234.059998,226.289993,231.649994,14458900
7,11/9/2018,231.690002,231.690002,198.440002,203.740005,31728400
7,11/16/2018,202.929993,204.740005,190.350006,192.600006,15874200
7,11/23/2018,191.610001,198.449997,188.940002,194.850006,13779900
7,11/30/2018,190.570007,195.660004,180.149994,184.089996,21310000
7,12/7/2018,183.850006,186.25,174.679993,175.919998,20849300
7,12/14/2018,174.339996,176.259995,166.529999,168.410004,30429200
7,12/21/2018,168.25,169.630005,151.699997,165.410004,24771200
7,12/28/2018,165.639999,172.25,162.020004,169.509995,16720100
7,1/4/2019,172.990005,178.100006,171.100006,176,15763200
7,1/11/2019,175.100006,199.800003,172.419998,199.089996,32827400
7,1/18/2019,200.380005,203,194.529999,197.800003,16341900
7,1/25/2019,199.830002,203.289993,196.949997,198.009995,16716500
7,2/1/2019,198,199.639999,191.050003,193.070007,13187300
7,2/8/2019,191.720001,198.779999,188.220001,192.529999,12829200
7,2/15/2019,193.210007,199.449997,193.100006,196.360001,10675500
7,2/22/2019,196.600006,201.5,195.199997,196.699997,12927100
7,3/1/2019,198.75,201.440002,190.080002,192.770004,13418000
7,3/8/2019,190.399994,198.970001,189.710007,197.470001,11195900
7,3/15/2019,197.160004,206.449997,191.75,194.580002,18690000
7,3/22/2019,192.669998,193.710007,186.5,191.179993,17051400
7,3/29/2019,192.679993,204.289993,191.139999,202.229996,14252600
7,4/5/2019,203.380005,205.5,198.860001,202.830002,11448700
7,4/12/2019,207,209.970001,199.240005,205.910004,23636000
7,4/19/2019,205.119995,205.589996,199.100006,201.399994,10393700
7,4/26/2019,201.729996,208.410004,200.320007,204.990005,9869600
7,5/3/2019,206.009995,208.75,197.910004,201.630005,10815900
7,5/10/2019,200.979996,202.100006,193.419998,199.139999,12437500
7,5/17/2019,196.300003,199.320007,189.559998,191.970001,12350600
7,5/24/2019,192.889999,194.070007,184.919998,187.369995,9412300
7,5/31/2019,184.770004,190.740005,180.729996,189.809998,11540000
7,6/7/2019,189.880005,197,188.520004,191.449997,9313000
7,6/14/2019,191.289993,198.190002,189.309998,195.699997,9868600
7,6/21/2019,195.339996,199.610001,193.970001,199.320007,11152700
7,6/28/2019,203.5,209.850006,202.940002,206.039993,9920800
7,7/5/2019,206.860001,212.589996,203.539993,211.350006,10648800
7,7/12/2019,212,217.330002,209.789993,214.520004,15952400
7,7/19/2019,214.020004,222.089996,212.309998,219.979996,13016700
7,7/26/2019,220.449997,222.240005,210.759995,211.600006,10383100
7,8/2/2019,211.580002,211.580002,199.050003,207,12443000
7,8/9/2019,205.619995,208.300003,193.710007,196.179993,10392300
7,8/16/2019,197.029999,204.449997,197,202.419998,7507100
7,8/23/2019,200.809998,204.369995,195.190002,203.440002,8410300
7,8/30/2019,204.850006,208.929993,196.580002,207.050003,8121700
7,9/6/2019,207.059998,220.759995,205.570007,218.740005,11589200
7,9/13/2019,220.350006,221.5,212.539993,215.229996,11428100
7,9/20/2019,214.660004,216.679993,206.800003,208.220001,13060900
7,9/27/2019,209.850006,210.550003,193.990005,197.240005,12782900
7,10/4/2019,196.990005,202.529999,195.919998,199.869995,12429700
7,10/11/2019,203.720001,208.929993,198.610001,206.460007,20144600
7,10/18/2019,204.990005,213.149994,204.990005,211.050003,8850900
7,10/25/2019,210.179993,219.279999,210.179993,213.380005,10801400
8,1/1/2016,65.690002,67,63.599998,64.290001,16950400
8,1/8/2016,64.480003,69.459999,63.599998,65.120003,29329500
8,1/15/2016,63.700001,65.529999,60.07,64.029999,19622800
8,1/22/2016,64.82,70.389999,64.68,67.510002,19193100
8,1/29/2016,68,72.709999,67.75,70.129997,25139300
8,2/5/2016,70.129997,71.199997,64.110001,64.25,17052000
8,2/12/2016,64.5,68.220001,63.869999,67.519997,13430600
8,2/19/2016,67.480003,70.809998,66.029999,70,15771700
8,2/26/2016,70.199997,73,69.190002,72.93,16328900
8,3/4/2016,72.959999,74.209999,71.029999,72.199997,14642500
8,3/11/2016,72.900002,75.949997,72.790001,73.720001,12486400
8,3/18/2016,73.940002,78.669998,73.760002,76.370003,17301700
8,3/25/2016,76.559998,79,75.959999,78.050003,8060400
8,4/1/2016,77.82,79.360001,77.110001,78.839996,14156000
8,4/8/2016,79.449997,81,78.769997,80.720001,14479800
8,4/15/2016,80.720001,81.449997,78.059998,80.220001,20664600
8,4/22/2016,80.440002,83.690002,79.449997,81.959999,14073700
8,4/29/2016,81.470001,81.519997,76.830002,80.610001,19952500
8,5/6/2016,80.290001,82,77.43,77.690002,15971100
8,5/13/2016,77.860001,78.57,75.690002,76.720001,13095300
8,5/20/2016,77.239998,78.480003,75.959999,77.199997,10041800
8,5/27/2016,77.290001,78.989998,77.190002,78.980003,8255700
8,6/3/2016,79,81.279999,77.910004,81.029999,9155600
8,6/10/2016,80.25,80.470001,76.510002,77.660004,7931900
8,6/17/2016,77.720001,80.620003,76.82,79.75,11851400
8,6/24/2016,77.300003,78.220001,73.82,77.010002,14644600
8,7/1/2016,76.919998,77.940002,75.129997,76.989998,10124400
8,7/8/2016,77.57,80.129997,77.370003,78.309998,13171200
8,7/15/2016,78.580002,81.790001,78.559998,80.629997,8989400
8,7/22/2016,81.019997,81.199997,74.099998,77.879997,14470000
8,7/29/2016,76.730003,77.860001,74.110001,75.25,15732100
8,8/5/2016,75.599998,77.489998,75.260002,77.120003,13325000
8,8/12/2016,77.019997,77.800003,73.239998,74.660004,13743500
8,8/19/2016,74.18,75.559998,73.849998,75.019997,9846100
8,8/26/2016,74.959999,76.169998,73.690002,75.160004,10012400
8,9/2/2016,75.559998,79.279999,74.940002,77.980003,11598000
8,9/9/2016,77.459999,77.790001,74.050003,75.389999,12329400
8,9/16/2016,75.25,76.709999,74.68,76.379997,12934600
8,9/23/2016,76.970001,77.349998,74.370003,75.260002,11407200
8,9/30/2016,75.519997,75.889999,74.040001,74.599998,9536000
8,10/7/2016,74.68,80.410004,73.860001,80.290001,19180600
8,10/14/2016,80.489998,82.370003,79.940002,82.010002,13206500
8,10/21/2016,81.68,82.309998,78.690002,79.309998,13539900
8,10/28/2016,79.330002,79.410004,73.309998,73.410004,17550600
8,11/4/2016,73.940002,81.269997,67,72.059998,44716900
8,11/11/2016,71.279999,75.129997,68.019997,74.660004,25473700
8,11/18/2016,74.68,74.970001,69.18,71,15408200
8,11/25/2016,71.239998,72.449997,69.589996,71.199997,9462400
8,12/2/2016,71.440002,73,70,72.540001,13379900
8,12/9/2016,72.650002,75.580002,72.400002,74.459999,13187800
8,12/16/2016,74.900002,74.949997,73.150002,73.959999,12627400
8,12/23/2016,73.900002,75.139999,73.209999,73.889999,4436600
8,12/30/2016,73.849998,77.43,72.860001,76.809998,9817600
8,1/6/2017,76.660004,81.059998,76.040001,79.120003,12128600
8,1/13/2017,79.239998,82.199997,78.57,78.620003,10486900
8,1/20/2017,78.550003,81.339996,78.07,80.279999,12838100
8,1/27/2017,80.580002,82.860001,78.400002,82.290001,11878500
8,2/3/2017,82.800003,84.260002,82.050003,83.639999,10327400
8,2/10/2017,83.650002,84.879997,83.099998,84.139999,8991900
8,2/17/2017,83.82,86.610001,83.160004,86.449997,7893700
8,2/24/2017,85.980003,88.5,85.68,87.339996,9571600
8,3/3/2017,87.370003,88.620003,86.25,86.889999,9352600
